geneSet,description,link,size,overlap,expect,enrichmentRatio,pValue,FDR,overlapId,userId,cancer,method,logFDR
GO:0019958,C-X-C chemokine binding,http://amigo.geneontology.org/amigo/term/GO:0019958,5,3,0.159694327,18.78588957,0.00030777,0.055325097,3577;3579;10663,CXCR6;CXCR2;CXCR1,Melanoma,MF,1.257077813
GO:0031698,beta-2 adrenergic receptor binding,http://amigo.geneontology.org/amigo/term/GO:0031698,5,3,0.159694327,18.78588957,0.00030777,0.055325097,5144;9368;9495,AKAP5;SLC9A3R1;PDE4D,Melanoma,MF,1.257077813
GO:0031726,CCR1 chemokine receptor binding,http://amigo.geneontology.org/amigo/term/GO:0031726,5,3,0.159694327,18.78588957,0.00030777,0.055325097,6348;6352;388372,CCL5;CCL3;CCL4L1,Melanoma,MF,1.257077813
GO:0032813,tumor necrosis factor receptor superfamily binding,http://amigo.geneontology.org/amigo/term/GO:0032813,42,7,1.34143235,5.218302658,0.000327367,0.055325097,356;841;970;7185;7188;7292;8744,FASLG;TRAF5;TNFSF4;TRAF1;TNFSF9;CASP8;CD70,Melanoma,MF,1.257077813
GO:0042287,MHC protein binding,http://amigo.geneontology.org/amigo/term/GO:0042287,21,5,0.670716175,7.454718084,0.000430076,0.061503827,925;926;3824;3902;51744,KLRD1;LAG3;CD8A;CD8B;CD244,Melanoma,MF,1.211097857
GO:0015026,coreceptor activity,http://amigo.geneontology.org/amigo/term/GO:0015026,32,6,1.022043696,5.870590491,0.00045491,0.061503827,925;926;1234;7049;10267;10663,CXCR6;CD8A;CD8B;TGFBR3;CCR5;RAMP1,Melanoma,MF,1.211097857
GO:0016494,C-X-C chemokine receptor activity,http://amigo.geneontology.org/amigo/term/GO:0016494,6,3,0.191633193,15.65490798,0.000600971,0.069758524,3577;3579;10663,CXCR6;CXCR2;CXCR1,Melanoma,MF,1.156402717
GO:0048020,CCR chemokine receptor binding,http://amigo.geneontology.org/amigo/term/GO:0048020,34,6,1.085921426,5.525261638,0.000639824,0.069758524,6348;6352;6375;6846;10563;388372,CCL5;CCL3;CCL4L1;XCL2;CXCL13;XCL1,Melanoma,MF,1.156402717
GO:0035591,signaling adaptor activity,http://amigo.geneontology.org/amigo/term/GO:0035591,76,9,2.427353777,3.707741363,0.000670755,0.069758524,4068;5295;6503;8631;9047;27040;50852;84174;84632,SH2D2A;SH2D1A;SKAP1;SLA2;SLA;LAT;AFAP1L2;TRAT1;PIK3R1,Melanoma,MF,1.156402717
GO:0031730,CCR5 chemokine receptor binding,http://amigo.geneontology.org/amigo/term/GO:0031730,7,3,0.223572058,13.41849255,0.001026848,0.099164203,6348;6352;388372,CCL5;CCL3;CCL4L1,Melanoma,MF,1.003645072
GO:0042379,chemokine receptor binding,http://amigo.geneontology.org/amigo/term/GO:0042379,52,7,1.660821005,4.214782916,0.001235648,0.111373083,6348;6352;6375;6846;8565;10563;388372,CCL5;CCL3;CCL4L1;XCL2;CXCL13;XCL1;YARS,Melanoma,MF,0.953219758
GO:0001784,phosphotyrosine residue binding,http://amigo.geneontology.org/amigo/term/GO:0001784,39,6,1.245615754,4.816894762,0.001357438,0.114703469,868;3932;5295;5594;7525;7535,LCK;CBLB;ZAP70;PIK3R1;YES1;MAPK1,Melanoma,MF,0.940423447
GO:1990405,protein antigen binding,http://amigo.geneontology.org/amigo/term/GO:1990405,8,3,0.255510924,11.74118098,0.001604195,0.124404047,3821;3822;3824,KLRD1;KLRC1;KLRC2,Melanoma,MF,0.905165491
GO:0046934,"phosphatidylinositol-4,5-bisphosphate 3-kinase activity",http://amigo.geneontology.org/amigo/term/GO:0046934,70,8,2.235720584,3.57826468,0.001673101,0.124404047,2064;2534;3932;5159;5293;5295;29851;50852,FYN;LCK;ICOS;TRAT1;ERBB2;PIK3R1;PDGFRB;PIK3CD,Melanoma,MF,0.905165491
GO:0016493,C-C chemokine receptor activity,http://amigo.geneontology.org/amigo/term/GO:0016493,17,4,0.542960713,7.367015518,0.001748282,0.124404047,1234;3577;3579;10663,CXCR6;CCR5;CXCR2;CXCR1,Melanoma,MF,0.905165491
GO:0008009,chemokine activity,http://amigo.geneontology.org/amigo/term/GO:0008009,42,6,1.34143235,4.47283085,0.002014279,0.128944369,6348;6352;6375;6846;10563;388372,CCL5;CCL3;CCL4L1;XCL2;CXCL13;XCL1,Melanoma,MF,0.88959762
GO:0019957,C-C chemokine binding,http://amigo.geneontology.org/amigo/term/GO:0019957,18,4,0.574899579,6.957736878,0.002191805,0.128944369,1234;3577;3579;10663,CXCR6;CCR5;CXCR2;CXCR1,Melanoma,MF,0.88959762
GO:1990782,protein tyrosine kinase binding,http://amigo.geneontology.org/amigo/term/GO:1990782,73,8,2.33153718,3.431212707,0.00219358,0.128944369,868;919;4739;5295;5335;50852;57605;115352,CD247;FCRL3;CBLB;PITPNM2;TRAT1;NEDD9;PIK3R1;PLCG1,Melanoma,MF,0.88959762
GO:0052813,phosphatidylinositol bisphosphate kinase activity,http://amigo.geneontology.org/amigo/term/GO:0052813,73,8,2.33153718,3.431212707,0.00219358,0.128944369,2064;2534;3932;5159;5293;5295;29851;50852,FYN;LCK;ICOS;TRAT1;ERBB2;PIK3R1;PDGFRB;PIK3CD,Melanoma,MF,0.88959762
GO:0008525,phosphatidylcholine transporter activity,http://amigo.geneontology.org/amigo/term/GO:0008525,9,3,0.287449789,10.43660532,0.002349612,0.132361475,5243;26207;57605,ABCB1;PITPNC1;PITPNM2,Melanoma,MF,0.878238402
GO:0001637,G protein-coupled chemoattractant receptor activity,http://amigo.geneontology.org/amigo/term/GO:0001637,19,4,0.606838444,6.5915402,0.002707212,0.140775045,1234;3577;3579;10663,CXCR6;CCR5;CXCR2;CXCR1,Melanoma,MF,0.851474326
GO:0004950,chemokine receptor activity,http://amigo.geneontology.org/amigo/term/GO:0004950,19,4,0.606838444,6.5915402,0.002707212,0.140775045,1234;3577;3579;10663,CXCR6;CCR5;CXCR2;CXCR1,Melanoma,MF,0.851474326
GO:0017017,MAP kinase tyrosine/serine/threonine phosphatase activity,http://amigo.geneontology.org/amigo/term/GO:0017017,10,3,0.319388655,9.392944785,0.00327765,0.155489841,1844;1846;80824,DUSP2;DUSP4;DUSP16,Melanoma,MF,0.808297981
GO:0051219,phosphoprotein binding,http://amigo.geneontology.org/amigo/term/GO:0051219,78,8,2.491231508,3.211263174,0.003335211,0.155489841,868;3482;3932;5295;5594;7525;7535;84959,LCK;CBLB;ZAP70;IGF2R;UBASH3B;PIK3R1;YES1;MAPK1,Melanoma,MF,0.808297981
GO:0004896,cytokine receptor activity,http://amigo.geneontology.org/amigo/term/GO:0004896,78,8,2.491231508,3.211263174,0.003335211,0.155489841,1234;3560;3561;3577;3579;3595;8807;10663,CXCR6;IL2RB;IL2RG;IL18RAP;CCR5;CXCR2;CXCR1;IL12RB2,Melanoma,MF,0.808297981
GO:0035004,phosphatidylinositol 3-kinase activity,http://amigo.geneontology.org/amigo/term/GO:0035004,80,8,2.555109239,3.130981595,0.00390325,0.175119261,2064;2534;3932;5159;5293;5295;29851;50852,FYN;LCK;ICOS;TRAT1;ERBB2;PIK3R1;PDGFRB;PIK3CD,Melanoma,MF,0.756666084
GO:0045309,protein phosphorylated amino acid binding,http://amigo.geneontology.org/amigo/term/GO:0045309,48,6,1.533065543,3.913726994,0.004015309,0.175119261,868;3932;5295;5594;7525;7535,LCK;CBLB;ZAP70;PIK3R1;YES1;MAPK1,Melanoma,MF,0.756666084
GO:0033549,MAP kinase phosphatase activity,http://amigo.geneontology.org/amigo/term/GO:0033549,11,3,0.35132752,8.539040714,0.004400952,0.185940203,1844;1846;80824,DUSP2;DUSP4;DUSP16,Melanoma,MF,0.730626699
GO:0004629,phospholipase C activity,http://amigo.geneontology.org/amigo/term/GO:0004629,22,4,0.702655041,5.692693809,0.004738066,0.194117127,1234;2923;5335;6352,CCL5;CCR5;PLCG1;PDIA3,Melanoma,MF,0.711936144
GO:0003823,antigen binding,http://amigo.geneontology.org/amigo/term/GO:0003823,50,6,1.596943274,3.757177914,0.004930166,0.196046586,3134;3804;3821;3822;3824;3902,KLRD1;LAG3;HLA-F;KLRC1;KIR2DL3;KLRC2,Melanoma,MF,0.707640717
GO:0004725,protein tyrosine phosphatase activity,http://amigo.geneontology.org/amigo/term/GO:0004725,84,8,2.682864701,2.981887233,0.005261013,0.203225405,1844;1846;5775;5778;5786;26191;80824;84959,DUSP2;PTPN4;DUSP4;PTPN7;PTPN22;DUSP16;UBASH3B;PTPRA,Melanoma,MF,0.692022003
GO:0005070,SH3/SH2 adaptor activity,http://amigo.geneontology.org/amigo/term/GO:0005070,52,6,1.660821005,3.612671071,0.005989535,0.224940332,4068;6503;8631;9047;27040;84174,SH2D2A;SH2D1A;SKAP1;SLA2;SLA;LAT,Melanoma,MF,0.647932668
GO:0005548,phospholipid transporter activity,http://amigo.geneontology.org/amigo/term/GO:0005548,24,4,0.766532772,5.218302658,0.006546125,0.239198953,5243;26207;57605;114879,ABCB1;PITPNC1;PITPNM2;OSBPL5,Melanoma,MF,0.621240725
GO:0001786,phosphatidylserine binding,http://amigo.geneontology.org/amigo/term/GO:0001786,38,5,1.213676888,4.119712625,0.006808047,0.242057019,309;10125;23208;54843;114879,RASGRP1;SYTL2;SYT11;ANXA6;OSBPL5,Melanoma,MF,0.616082319
GO:0042288,MHC class I protein binding,http://amigo.geneontology.org/amigo/term/GO:0042288,13,3,0.415205251,7.225342143,0.007275157,0.242057019,925;926;51744,CD8A;CD8B;CD244,Melanoma,MF,0.616082319
GO:0050811,GABA receptor binding,http://amigo.geneontology.org/amigo/term/GO:0050811,13,3,0.415205251,7.225342143,0.007275157,0.242057019,9495;23710;152789,AKAP5;JAKMIP1;GABARAPL1,Melanoma,MF,0.616082319
GO:0005319,lipid transporter activity,http://amigo.geneontology.org/amigo/term/GO:0005319,71,7,2.267659449,3.086883263,0.007340487,0.242057019,20;225;5243;11001;26207;57605;114879,ABCB1;SLC27A2;PITPNC1;PITPNM2;ABCA2;OSBPL5;ABCD2,Melanoma,MF,0.616082319
GO:0019956,chemokine binding,http://amigo.geneontology.org/amigo/term/GO:0019956,26,4,0.830410503,4.816894762,0.008760601,0.282007926,1234;3577;3579;10663,CXCR6;CCR5;CXCR2;CXCR1,Melanoma,MF,0.549738686
GO:0032393,MHC class I receptor activity,http://amigo.geneontology.org/amigo/term/GO:0032393,5,2,0.159694327,12.52392638,0.009540003,0.293138273,3811;11126,CD160;KIR3DL1,Melanoma,MF,0.532927475
GO:0008142,oxysterol binding,http://amigo.geneontology.org/amigo/term/GO:0008142,5,2,0.159694327,12.52392638,0.009540003,0.293138273,6095;114879,OSBPL5;RORA,Melanoma,MF,0.532927475
GO:0004620,phospholipase activity,http://amigo.geneontology.org/amigo/term/GO:0004620,58,6,1.852454198,3.238946478,0.010158082,0.305193918,1234;2923;5335;5920;6352;11145,CCL5;RARRES3;CCR5;PLA2G16;PLCG1;PDIA3,Melanoma,MF,0.515424126
GO:0008081,phosphoric diester hydrolase activity,http://amigo.geneontology.org/amigo/term/GO:0008081,61,6,1.948270795,3.079654028,0.012873837,0.378378861,1234;2923;5140;5144;5335;6352,CCL5;CCR5;PDE4D;PDE3B;PLCG1;PDIA3,Melanoma,MF,0.422073134
GO:0004697,protein kinase C activity,http://amigo.geneontology.org/amigo/term/GO:0004697,16,3,0.511021848,5.870590491,0.013271317,0.378817386,5583;5588;6348,CCL3;PRKCH;PRKCQ,Melanoma,MF,0.421570097
GO:0005167,neurotrophin TRK receptor binding,http://amigo.geneontology.org/amigo/term/GO:0005167,6,2,0.191633193,10.43660532,0.014009519,0.378817386,5295;5335,PIK3R1;PLCG1,Melanoma,MF,0.421570097
GO:0005168,neurotrophin TRKA receptor binding,http://amigo.geneontology.org/amigo/term/GO:0005168,6,2,0.191633193,10.43660532,0.014009519,0.378817386,5295;5335,PIK3R1;PLCG1,Melanoma,MF,0.421570097
GO:0004955,prostaglandin receptor activity,http://amigo.geneontology.org/amigo/term/GO:0004955,6,2,0.191633193,10.43660532,0.014009519,0.378817386,5729;5732,PTGDR;PTGER2,Melanoma,MF,0.421570097
GO:0031690,adrenergic receptor binding,http://amigo.geneontology.org/amigo/term/GO:0031690,17,3,0.542960713,5.525261638,0.015740539,0.409254001,5144;9368;9495,AKAP5;SLC9A3R1;PDE4D,Melanoma,MF,0.388007066
GO:0051010,microtubule plus-end binding,http://amigo.geneontology.org/amigo/term/GO:0051010,17,3,0.542960713,5.525261638,0.015740539,0.409254001,6786;8631;10982,SKAP1;MAPRE2;STIM1,Melanoma,MF,0.388007066
GO:0043621,protein self-association,http://amigo.geneontology.org/amigo/term/GO:0043621,47,5,1.501126678,3.330831484,0.016493885,0.420749669,6310;6352;7128;7273;9368,CCL5;SLC9A3R1;TTN;TNFAIP3;ATXN1,Melanoma,MF,0.375976217
GO:0042169,SH2 domain binding,http://amigo.geneontology.org/amigo/term/GO:0042169,32,4,1.022043696,3.913726994,0.018149145,0.432698292,3932;8631;27240;84632,LCK;SKAP1;AFAP1L2;SIT1,Melanoma,MF,0.363814819
GO:0023023,MHC protein complex binding,http://amigo.geneontology.org/amigo/term/GO:0023023,18,3,0.574899579,5.218302658,0.018450285,0.432698292,3821;3822;3824,KLRD1;KLRC1;KLRC2,Melanoma,MF,0.363814819
GO:0016298,lipase activity,http://amigo.geneontology.org/amigo/term/GO:0016298,66,6,2.107965122,2.846346905,0.01846749,0.432698292,1234;2923;5335;5920;6352;11145,CCL5;RARRES3;CCR5;PLA2G16;PLCG1;PDIA3,Melanoma,MF,0.363814819
GO:0004126,cytidine deaminase activity,http://amigo.geneontology.org/amigo/term/GO:0004126,7,2,0.223572058,8.9456617,0.019202587,0.432698292,27350;60489,APOBEC3G;APOBEC3C,Melanoma,MF,0.363814819
GO:0030346,protein phosphatase 2B binding,http://amigo.geneontology.org/amigo/term/GO:0030346,7,2,0.223572058,8.9456617,0.019202587,0.432698292,493;9495,AKAP5;ATP2B4,Melanoma,MF,0.363814819
GO:0004954,prostanoid receptor activity,http://amigo.geneontology.org/amigo/term/GO:0004954,7,2,0.223572058,8.9456617,0.019202587,0.432698292,5729;5732,PTGDR;PTGER2,Melanoma,MF,0.363814819
GO:0008526,phosphatidylinositol transporter activity,http://amigo.geneontology.org/amigo/term/GO:0008526,7,2,0.223572058,8.9456617,0.019202587,0.432698292,26207;57605,PITPNC1;PITPNM2,Melanoma,MF,0.363814819
GO:0036312,phosphatidylinositol 3-kinase regulatory subunit binding,http://amigo.geneontology.org/amigo/term/GO:0036312,8,2,0.255510924,7.827453988,0.025068717,0.521429323,5295;197358,NLRC3;PIK3R1,Melanoma,MF,0.282804549
GO:0042609,CD4 receptor binding,http://amigo.geneontology.org/amigo/term/GO:0042609,8,2,0.255510924,7.827453988,0.025068717,0.521429323,2534;3932,FYN;LCK,Melanoma,MF,0.282804549
GO:0004953,icosanoid receptor activity,http://amigo.geneontology.org/amigo/term/GO:0004953,8,2,0.255510924,7.827453988,0.025068717,0.521429323,5729;5732,PTGDR;PTGER2,Melanoma,MF,0.282804549
GO:0005344,oxygen carrier activity,http://amigo.geneontology.org/amigo/term/GO:0005344,8,2,0.255510924,7.827453988,0.025068717,0.521429323,3039;26034,IPCEF1;HBA1,Melanoma,MF,0.282804549
GO:0004115,"3',5'-cyclic-AMP phosphodiesterase activity",http://amigo.geneontology.org/amigo/term/GO:0004115,8,2,0.255510924,7.827453988,0.025068717,0.521429323,5140;5144,PDE4D;PDE3B,Melanoma,MF,0.282804549
GO:0004435,phosphatidylinositol phospholipase C activity,http://amigo.geneontology.org/amigo/term/GO:0004435,21,3,0.670716175,4.47283085,0.028033524,0.574262499,1234;5335;6352,CCL5;CCR5;PLCG1,Melanoma,MF,0.240889544
GO:0072542,protein phosphatase activator activity,http://amigo.geneontology.org/amigo/term/GO:0072542,9,2,0.287449789,6.957736878,0.03155989,0.618390897,5525;5527,PPP2R5C;PPP2R5A,Melanoma,MF,0.208736912
GO:0005165,neurotrophin receptor binding,http://amigo.geneontology.org/amigo/term/GO:0005165,9,2,0.287449789,6.957736878,0.03155989,0.618390897,5295;5335,PIK3R1;PLCG1,Melanoma,MF,0.208736912
GO:0045236,CXCR chemokine receptor binding,http://amigo.geneontology.org/amigo/term/GO:0045236,9,2,0.287449789,6.957736878,0.03155989,0.618390897,8565;10563,CXCL13;YARS,Melanoma,MF,0.208736912
GO:0032947,protein-containing complex scaffold activity,http://amigo.geneontology.org/amigo/term/GO:0032947,77,6,2.459292642,2.439725918,0.03613516,0.695606363,916;917;989;1731;9368;9495,CD3E;CD3G;AKAP5;SLC9A3R1;SEPT1;SEPT7,Melanoma,MF,0.157636454
GO:0005522,profilin binding,http://amigo.geneontology.org/amigo/term/GO:0005522,10,2,0.319388655,6.26196319,0.038630451,0.695606363,7456;51466,EVL;WIPF1,Melanoma,MF,0.157636454
GO:0005324,long-chain fatty acid transporter activity,http://amigo.geneontology.org/amigo/term/GO:0005324,10,2,0.319388655,6.26196319,0.038630451,0.695606363,225;11001,SLC27A2;ABCD2,Melanoma,MF,0.157636454
GO:0042043,neurexin family protein binding,http://amigo.geneontology.org/amigo/term/GO:0042043,10,2,0.319388655,6.26196319,0.038630451,0.695606363,54843;94120,SYTL3;SYTL2,Melanoma,MF,0.157636454
GO:0004143,diacylglycerol kinase activity,http://amigo.geneontology.org/amigo/term/GO:0004143,10,2,0.319388655,6.26196319,0.038630451,0.695606363,8525;160851,DGKH;DGKZ,Melanoma,MF,0.157636454
GO:0031681,G-protein beta-subunit binding,http://amigo.geneontology.org/amigo/term/GO:0031681,10,2,0.319388655,6.26196319,0.038630451,0.695606363,2149;54331,F2R;GNG2,Melanoma,MF,0.157636454
GO:0030971,receptor tyrosine kinase binding,http://amigo.geneontology.org/amigo/term/GO:0030971,59,5,1.884393064,2.653374233,0.039616635,0.695606363,868;5295;5335;50852;57605,CBLB;PITPNM2;TRAT1;PIK3R1;PLCG1,Melanoma,MF,0.157636454
GO:0072341,modified amino acid binding,http://amigo.geneontology.org/amigo/term/GO:0072341,59,5,1.884393064,2.653374233,0.039616635,0.695606363,309;10125;23208;54843;114879,RASGRP1;SYTL2;SYT11;ANXA6;OSBPL5,Melanoma,MF,0.157636454
GO:0035254,glutamate receptor binding,http://amigo.geneontology.org/amigo/term/GO:0035254,42,4,1.34143235,2.981887233,0.044152622,0.755972791,1741;2534;5335;9495,FYN;AKAP5;DLG3;PLCG1,Melanoma,MF,0.121493835
GO:0043014,alpha-tubulin binding,http://amigo.geneontology.org/amigo/term/GO:0043014,25,3,0.798471637,3.757177914,0.044172966,0.755972791,2534;10123;83988,FYN;ARL4C;NCALD,Melanoma,MF,0.121493835
GO:0031996,thioesterase binding,http://amigo.geneontology.org/amigo/term/GO:0031996,11,2,0.35132752,5.692693809,0.046237006,0.762346733,7185;7188,TRAF5;TRAF1,Melanoma,MF,0.117847457
GO:0016004,phospholipase activator activity,http://amigo.geneontology.org/amigo/term/GO:0016004,11,2,0.35132752,5.692693809,0.046237006,0.762346733,6348;6352,CCL5;CCL3,Melanoma,MF,0.117847457
GO:0008146,sulfotransferase activity,http://amigo.geneontology.org/amigo/term/GO:0008146,11,2,0.35132752,5.692693809,0.046237006,0.762346733,8459;55501,CHST12;TPST2,Melanoma,MF,0.117847457
GO:0060229,lipase activator activity,http://amigo.geneontology.org/amigo/term/GO:0060229,12,2,0.383266386,5.218302658,0.054338331,0.864299094,6348;6352,CCL5;CCL3,Melanoma,MF,0.063335942
GO:0019211,phosphatase activator activity,http://amigo.geneontology.org/amigo/term/GO:0019211,12,2,0.383266386,5.218302658,0.054338331,0.864299094,5525;5527,PPP2R5C;PPP2R5A,Melanoma,MF,0.063335942
GO:0005068,transmembrane receptor protein tyrosine kinase adaptor activity,http://amigo.geneontology.org/amigo/term/GO:0005068,12,2,0.383266386,5.218302658,0.054338331,0.864299094,5295;50852,TRAT1;PIK3R1,Melanoma,MF,0.063335942
GO:0005095,GTPase inhibitor activity,http://amigo.geneontology.org/amigo/term/GO:0005095,13,2,0.415205251,4.816894762,0.062895271,0.966300076,399;56882,CDC42SE1;RHOH,Melanoma,MF,0.014887986
GO:0003951,NAD+ kinase activity,http://amigo.geneontology.org/amigo/term/GO:0003951,13,2,0.415205251,4.816894762,0.062895271,0.966300076,8525;160851,DGKH;DGKZ,Melanoma,MF,0.014887986
GO:0051371,muscle alpha-actinin binding,http://amigo.geneontology.org/amigo/term/GO:0051371,13,2,0.415205251,4.816894762,0.062895271,0.966300076,7273;9172,MYOM2;TTN,Melanoma,MF,0.014887986
GO:0000779,"condensed chromosome, centromeric region",http://amigo.geneontology.org/amigo/term/GO:0000779,88,24,3.314951456,7.239925023,8.44E-15,7.07E-12,332;699;701;1058;1062;1063;4085;5347;9184;9212;10403;11004;11130;55355;55839;57405;64105;64151;64946;81620;83540;147841;220134;221150,AURKB;BIRC5;CDT1;CENPA;CENPF;CENPK;HJURP;KIF2C;MAD2L1;NCAPG;NDC80;NUF2;SKA1;SKA3;SPC24;SPC25;ZWINT;BUB3;CENPE;CENPN;PLK1;BUB1B;CENPH;BUB1,LungCancer,CC,11.15053216
GO:0000777,condensed chromosome kinetochore,http://amigo.geneontology.org/amigo/term/GO:0000777,78,22,2.938252427,7.487443828,5.33E-14,2.23E-11,332;699;701;1058;1062;1063;4085;5347;9184;10403;11004;11130;55355;55839;57405;64105;64946;81620;83540;147841;220134;221150,BIRC5;CDT1;CENPA;CENPF;CENPK;HJURP;KIF2C;MAD2L1;NDC80;NUF2;SKA1;SKA3;SPC24;SPC25;ZWINT;BUB3;CENPE;CENPN;PLK1;BUB1B;CENPH;BUB1,LungCancer,CC,10.65113451
GO:0051383,kinetochore organization,http://amigo.geneontology.org/amigo/term/GO:0051383,16,11,0.618635115,17.78107923,9.15E-13,3.97E-10,1058;1062;1063;10051;10403;10592;55839;64105;64946;81620;83540,SMC2;SMC4;CENPF;CDT1;CENPK;NDC80;NUF2;CENPA;CENPE;CENPN;CENPH,LungCancer,pos,9.401172829
GO:0042101,T cell receptor complex,http://amigo.geneontology.org/amigo/term/GO:0042101,17,10,0.64038835,15.61552456,7.88E-11,2.20E-08,915;916;917;919;923;925;926;7535;8631;50852,CD247;CD3D;CD3E;CD3G;CD8A;CD8B;TRAT1;CD6;SKAP1;ZAP70,LungCancer,CC,7.65713832
GO:1904029,regulation of cyclin-dependent protein kinase activity,http://amigo.geneontology.org/amigo/term/GO:1904029,84,18,3.247834355,5.542154567,2.26E-09,4.91E-07,890;894;896;899;902;990;995;1027;1029;1031;1033;1163;3326;5347;7128;9088;9133;9134,PKMYT1;CCNA2;CDKN2C;CDKN3;CCNH;HSP90AB1;CCNB2;CCNE2;CDC6;CDC25C;CDKN1B;CCND3;CKS1B;PLK1;CCND2;TNFAIP3;CDKN2A;CCNF,LungCancer,pos,6.308979476
GO:0001772,immunological synapse,http://amigo.geneontology.org/amigo/term/GO:0001772,30,11,1.130097087,9.733676976,5.40E-09,1.13E-06,399;916;923;3001;3002;3932;5588;7535;8631;11151;27040,CD3E;GZMA;GZMB;LCK;CD6;SKAP1;RHOH;LAT;ZAP70;CORO1A;PRKCQ,LungCancer,CC,5.946770823
GO:0000940,condensed chromosome outer kinetochore,http://amigo.geneontology.org/amigo/term/GO:0000940,10,7,0.376699029,18.58247423,1.11E-08,1.86E-06,699;701;1063;5347;10403;220134;221150,CENPF;NDC80;SKA1;SKA3;PLK1;BUB1B;BUB1,LungCancer,CC,5.730213075
